Au,,Pd014,,Pd034,,Pd042,,Pd052,,Pd073,,Pd,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
1226.5367039527334,0.24293084490054895,1443.7877925315033,0.7013345384560279,1636.796270367578,1.798404881279525,1459.638730324804,2.3503021639213646,1536.4069976766727,3.2141316436760405,1441.3402212545966,3.168149169085834,1463.0814679450684,2.8667245178548137
1236.7931931131045,0.24615847168143645,1454.0442816918744,0.7068215039835355,1647.052759527949,1.8013097453823237,1469.8952194851752,2.3583981277634227,1546.156387691954,3.2262984753892554,1451.9722636796782,3.177049798215627,1472.6924438016401,2.880305378232854
1247.0496822734756,0.2499509331489782,1464.3007708522455,0.7121470881719993,1657.3092486883202,1.804698753502255,1480.1517086455465,2.36533752534233,1555.935767441622,3.240167833041862,1462.1490598395803,3.1990955925912328,1482.6159300671939,2.8880171007914726
1257.3061714338467,0.25519582666791996,1474.5572600126168,0.7181181977166404,1667.5657378486912,1.806635329570787,1490.0196944286306,2.3713086348869705,1566.4926992137614,3.2542904933342323,1471.2938316434077,3.2039489294638392,1493.5384250171996,2.9014578608861665
1267.5626605942177,0.2574551654145405,1484.8137491729879,0.7239279259222369,1677.8222270090625,1.80970157501263,1500.6646869662886,2.380830133890587,1577.1221516163278,3.269290888798405,1482.2907625346077,3.2176588279751535,1503.8504146600403,2.9162934168397436
1277.8191497545888,0.26068279219542756,1495.070238333359,0.7302217981449663,1684.3490837474803,1.8073884424863271,1510.765774775745,2.387137454558238,1587.967530106481,3.2854404892716667,1492.894619420553,3.2292207988766872,1513.2163345401696,2.925988711131562
1288.07563891496,0.26407180031535926,1505.32672749373,0.7366770517067409,545.6310679611651,1.8890942698706104,1521.5661686643177,2.396309293993925,1598.1531344401192,3.3012148073503615,1502.8208807102303,3.2434470121949435,1523.9031659030736,2.939234394882356
1298.3321280753312,0.26923600316477847,1515.583216654101,0.7436164492856476,522.3300970873786,1.866913123844732,1531.3564537719446,2.404741468958992,1607.9848599079899,3.314647114136819,1512.6616712569044,3.2568546634990483,1534.697582816611,2.951924111053036
1308.5886172357023,0.27318984597136486,1525.8397058144724,0.7503944655255106,497.0873786407767,1.8447319778188542,1542.0014463096024,2.4148009057594235,1618.344404701073,3.331315258333695,1523.462065145477,3.2659771919700273,1544.989933827193,2.966545083028323
1318.8451063960733,0.27544918471798585,1536.0961949748435,0.7578180071215503,473.7864077669903,1.8225508317929764,1551.9471327681442,2.42504862078874,1628.4978382287322,3.3468668984770242,1533.8169751614278,3.280109714455339,1554.2422911816539,2.9778790186089
1329.1015955564444,0.27875750216839457,1546.3526841352145,0.7644346420223691,452.4271844660194,1.7929759704251387,1562.3590232794302,2.434032181995542,1638.616686192579,3.3630507570941885,1543.918062970884,3.2928976913029464,1564.534642192236,2.9903443969840944
1339.3580847168157,0.28254996363593765,1556.6091732955856,0.7725037089745865,438.8349514563107,1.7560073937153424,1572.8486144661733,2.444683350372469,1648.9175757389257,3.3797806225751197,1553.8119489791209,3.3067666418474855,1575.319495945717,3.0037513438458454
1349.6145738771868,0.28803692916344525,1566.8656624559567,0.7797658692315825,370.873786407767,1.622920517560074,1582.501429147991,2.453513806206332,1659.1740648992968,3.3981780952261755,1563.9518871263058,3.3209268654923827,1586.0111088886495,3.0180712479970477
1359.8710630375579,0.29126455594433276,1577.1221516163278,0.7878349361838,355.3398058252427,1.563770794824399,1593.5058940413364,2.464252758938014,1669.4305540596679,3.417912727543599,1574.5212237431235,3.331720127307087,1596.2723796290486,3.034002482748862
1370.127552197929,0.29336251335190866,1587.378640776699,0.7959040031360174,337.86407766990294,1.5194085027726434,1603.5403812718291,2.477820318656242,1678.9618369157704,3.433170948908959,1585.170305790016,3.3469494294600617,1605.6937999916474,3.045502233221753
1380.3840413583,0.2965094494632732,1597.6351299370701,0.8036503074101464,328.1553398058253,1.4898336414048057,1613.0198636776267,2.4860622941860075,1293.2038834951456,2.9907578558225514,1595.7120382195005,3.3654176834001723,1615.6172862572012,3.0590697929399817
1390.640530518671,0.30030191093081626,1607.8916190974412,0.8117193743623639,,,1623.8091574697055,2.498995855786562,1277.6699029126214,2.975970425138633,1605.4673580231718,3.381276089650264,1626.1046574246457,3.072983938295872
1400.8970196790424,0.30554680444975846,1618.1481082578123,0.8202725853317143,,,1634.2321480774851,2.5139159448224957,1266.019417475728,2.9685767097966735,1615.3508839413475,3.3947675695943715,1636.7296697886145,3.088994504094206
1411.1535088394135,0.3074026898487676,1628.4045974181834,0.8286644149620206,,,1643.6100219076848,2.5239753816229267,289.3203883495146,1.4306839186691316,1625.918175803548,3.4136438068845925,1647.5500438508761,3.103280595012465
1421.4099979997845,0.31030755395156584,1638.6610865785547,0.8368948632532827,,,1654.0458203191113,2.5358945462352023,299.02912621359224,1.4676524953789278,1635.9881833428217,3.4212061364322106,1657.8686935516132,3.1178371917942656
1431.6664871601556,0.3129703460457973,1648.9175757389257,0.845770836900722,,,1664.7685135322265,2.5479405104710127,275.7281553398058,1.3863216266173755,1646.6139792430133,3.433285814450279,1667.9387010908868,3.1327488275219633
1441.9229763205267,0.3165207355047741,1659.1740648992968,0.8543240478700724,,,1675.607757758528,2.5629187160010667,262.1359223300971,1.3641404805914976,1656.7964242303017,3.445362098713717,1677.248437405685,3.147614945436085
1452.179465480898,0.32079734098944845,1669.4305540596679,0.8636841655346448,,,1686.1517394180912,2.5707221761661074,252.42718446601944,1.3493530499075788,1667.0529133906728,3.459932995675283,,
1462.435954641269,0.32402496777033596,1679.5316418691243,0.8696418266343655,,,,,,,1677.4787082333562,3.475641555914123,,
1472.6924438016401,0.3256387811607797,1685.2814918529687,0.8694938937402417,,,,,,,,,,
1482.9489329620112,0.328059501246444,260.19417475728153,1.378927911275416,,,,,,,,,,
1493.2054221223823,0.3306416026711547,252.42718446601944,1.3715341959334566,,,,,,,,,,
1503.4619112827536,0.33403061079108554,328.1553398058253,1.4676524953789278,,,,,,,,,,
1513.7184004431247,0.3379844535976715,,,,,,,,,,,,
1523.9748896034957,0.3404051736833371,,,,,,,,,,,,
1534.2313787638668,0.34226105908234716,,,,,,,,,,,,
1544.487867924238,0.3441169444813572,,,,,,,,,,,,
1554.744357084609,0.34605352054988847,,,,,,,,,,,,
1565.0008462449803,0.34855493130507664,,,,,,,,,,,,
1575.2573354053513,0.35137910473835277,,,,,,,,,,,,
1585.5138245657224,0.3550101848668499,,,,,,,,,,,,
1595.7703137260935,0.3567046889268153,,,,,,,,,,,,
1606.0268028864646,0.35856057432582533,,,,,,,,,,,,
1616.2832920468359,0.3600130063772258,,,,,,,,,,,,
1626.539781207207,0.36081991307244765,,,,,,,,,,,,
1636.796270367578,0.36356339583620123,,,,,,,,,,,,
1647.052759527949,0.3643703025314231,,,,,,,,,,,,
1657.3092486883202,0.36735585730374254,,,,,,,,,,,,
1667.5657378486912,0.3687275986856209,,,,,,,,,,,,
1677.8222270090625,0.3713097001103307,,,,,,,,,,,,
1684.5821857738524,0.3733269668483845,,,,,,,,,,,,
